fire_event_ID,Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,altimeter_set_1,cloud_layer_1_code_set_1,visibility_set_1,metar_set_1,pressure_change_code_set_1,weather_condition_set_1d,weather_summary_set_1d,pressure_set_1d,sea_level_pressure_set_1d,start_date,end_date,acres,lattitude,longitude,closest_station
3,POPH1,2012-08-07T00:34:00Z,23.89,64,2.23,268,8.49,W,16.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T01:34:00Z,22.22,77,2.23,289,7.6,WNW,17.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T02:34:00Z,22.78,71,1.34,234,4.02,SW,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T03:34:00Z,22.22,71,1.34,256,7.15,WSW,16.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T04:34:00Z,22.78,71,0,292,3.13,WNW,17.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T05:34:00Z,20.56,78,0,280,0,W,16.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T06:34:00Z,19.44,82,0,88,0,E,16.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T07:34:00Z,18.89,88,0,346,0,NNW,16.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T08:34:00Z,18.89,88,0,356,0,N,16.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T09:34:00Z,18.33,85,0,5,0,N,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T10:34:00Z,17.78,89,0,49,0,NE,15.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T11:34:00Z,18.33,77,0,75,0,ENE,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T12:34:00Z,18.33,79,0,28,0,NNE,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T13:34:00Z,17.78,78,0,13,0,NNE,13.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T14:34:00Z,17.78,79,0,33,0,NNE,14.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T15:34:00Z,17.78,79,0,57,0,ENE,14.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T16:34:00Z,17.22,79,0,357,0,N,13.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T17:34:00Z,21.11,77,0,196,0,SSW,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T18:34:00Z,21.67,74,0,211,0,SSW,16.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T19:34:00Z,22.22,67,0.9,213,4.92,SSW,15.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T20:34:00Z,22.78,73,0.9,274,5.81,W,17.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T21:34:00Z,22.78,68,2.23,268,7.6,W,16.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T22:34:00Z,22.22,74,1.79,233,8.94,SW,17.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-07T23:34:00Z,23.89,67,1.79,203,6.26,SSW,17.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T00:34:00Z,23.33,66,2.23,268,5.37,W,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T01:34:00Z,22.22,71,1.79,293,10.73,WNW,16.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T02:34:00Z,22.22,68,1.34,190,6.26,S,16.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T03:34:00Z,22.78,59,3.13,83,9.39,E,14.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T04:34:00Z,21.67,62,0.9,104,5.37,ESE,14.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T05:34:00Z,19.44,66,0,50,4.47,NE,12.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T06:34:00Z,18.33,73,0,91,2.23,E,13.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T07:34:00Z,18.89,72,2.23,76,4.47,ENE,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T08:34:00Z,17.78,74,0,67,2.68,ENE,13.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T09:34:00Z,17.78,75,0,64,0,ENE,13.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T10:34:00Z,17.78,77,0,66,2.23,ENE,13.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T11:34:00Z,18.33,70,2.23,95,3.58,E,12.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T12:34:00Z,18.33,74,0,49,3.58,NE,13.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T13:34:00Z,18.33,75,0,30,0,NNE,13.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T14:34:00Z,18.33,75,0,166,0,SSE,13.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T15:34:00Z,18.33,76,0,24,0,NNE,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T16:34:00Z,18.33,76,0,24,0,NNE,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T17:34:00Z,20,72,0,275,0,W,14.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T18:34:00Z,20.56,73,0,330,0,NNW,15.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T19:34:00Z,20.56,71,0.9,185,3.13,S,15.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T20:34:00Z,22.22,74,0,114,2.23,ESE,17.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T21:34:00Z,24.44,71,0.9,155,4.92,SSE,18.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T22:34:00Z,23.89,66,2.23,226,6.7,SW,17.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-08T23:34:00Z,23.33,68,3.58,278,9.39,W,17.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T00:34:00Z,23.33,64,2.23,259,10.73,W,16.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T01:34:00Z,23.89,61,2.68,291,8.49,WNW,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T02:34:00Z,22.78,67,3.58,284,8.94,WNW,16.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T03:34:00Z,22.78,67,0,279,5.81,W,16.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T04:34:00Z,21.11,74,0,255,2.68,WSW,16.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T05:34:00Z,21.11,76,0,302,3.13,WNW,16.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T06:34:00Z,20.56,67,0,59,0,ENE,14.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T07:34:00Z,19.44,71,0.45,46,5.37,NE,14.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T08:34:00Z,18.89,73,1.34,46,2.68,NE,13.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T09:34:00Z,18.33,75,0,41,0,NE,13.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T10:34:00Z,17.22,76,0,76,0,ENE,12.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T11:34:00Z,17.22,75,1.34,91,4.02,E,12.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T12:34:00Z,17.22,78,2.68,75,4.92,ENE,13.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T13:34:00Z,18.33,71,0.45,44,5.37,NE,12.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T14:34:00Z,18.33,71,0,58,3.58,ENE,12.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T15:34:00Z,18.33,72,0,20,0,NNE,13.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T16:34:00Z,18.33,71,0,24,3.58,NNE,12.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T17:34:00Z,20,71,0.45,84,3.58,E,14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T18:34:00Z,23.33,57,1.79,72,8.05,ENE,14.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T19:34:00Z,22.78,56,0.9,242,3.13,WSW,13.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T20:34:00Z,23.33,60,2.23,262,8.05,W,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T21:34:00Z,23.89,59,3.58,291,7.15,WNW,15.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T22:34:00Z,25.56,56,4.02,286,8.94,WNW,16.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-09T23:34:00Z,25.56,56,4.02,270,8.94,W,16.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T00:34:00Z,24.44,58,3.58,257,8.94,WSW,15.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T01:34:00Z,25.56,58,4.02,269,8.49,W,16.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T02:34:00Z,25,59,3.58,279,9.39,W,16.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T03:34:00Z,23.89,61,3.13,284,9.39,WNW,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T04:34:00Z,22.22,67,2.23,307,7.15,NW,15.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T05:34:00Z,20,75,0,331,4.92,NNW,15.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T06:34:00Z,20.56,77,0,337,0,NNW,16.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T07:34:00Z,20.56,77,0,338,0,NNW,16.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T08:34:00Z,20,74,0,19,0,NNE,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T09:34:00Z,17.78,77,0,21,0,NNE,13.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T10:34:00Z,17.78,79,0,36,0,NE,14.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T11:34:00Z,17.22,78,0,28,4.02,NNE,13.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T12:34:00Z,17.78,79,0,51,0,NE,14.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T13:34:00Z,17.78,80,0,56,0,NE,14.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T14:34:00Z,17.78,78,0,57,0,ENE,13.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T15:34:00Z,17.22,77,0,48,0,NE,13.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T16:34:00Z,17.78,77,2.23,54,5.37,NE,13.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T17:34:00Z,20.56,67,1.34,51,4.47,NE,14.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T18:34:00Z,23.33,57,0.45,72,4.47,ENE,14.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T19:34:00Z,23.33,60,0.9,179,4.47,S,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T20:34:00Z,23.33,65,2.23,238,4.47,WSW,16.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T21:34:00Z,23.89,61,3.58,252,10.28,WSW,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T22:34:00Z,24.44,59,4.02,278,8.94,W,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-10T23:34:00Z,23.89,61,4.92,266,13.41,W,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T00:34:00Z,24.44,61,3.58,281,8.49,W,16.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T01:34:00Z,24.44,56,3.58,213,9.84,SSW,15.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T02:34:00Z,23.89,61,3.58,172,10.28,S,15.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T03:34:00Z,22.78,63,2.68,215,9.84,SW,15.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T04:34:00Z,22.22,63,1.34,296,4.92,WNW,14.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T05:34:00Z,20.56,72,0.9,350,4.47,N,15.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T06:34:00Z,19.44,68,3.13,61,9.84,ENE,13.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T07:34:00Z,19.44,70,2.23,64,9.84,ENE,13.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T08:34:00Z,19.44,71,1.34,47,5.37,NE,14.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T09:34:00Z,18.89,75,0,96,4.02,E,14.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T10:34:00Z,18.33,83,0,355,0,N,15.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T11:34:00Z,17.78,86,0,7,0,N,15.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T12:34:00Z,18.89,78,0,347,0,NNW,14.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T13:34:00Z,17.78,82,0,299,0,WNW,14.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T14:34:00Z,17.22,83,0,70,0,ENE,14.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T15:34:00Z,17.22,87,0,18,0,NNE,15.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T16:34:00Z,18.33,84,0,87,0,E,15.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T17:34:00Z,21.67,75,0,153,0,SSE,17.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T18:34:00Z,21.11,75,0,192,0,SSW,16.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T19:34:00Z,21.11,74,0,265,1.79,W,16.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T20:34:00Z,21.67,83,2.23,280,4.02,W,18.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T21:34:00Z,19.44,87,1.34,211,4.02,SSW,17.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T22:34:00Z,21.11,89,0,290,4.47,WNW,19.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-11T23:34:00Z,21.67,87,3.58,282,4.47,WNW,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T00:34:00Z,22.22,79,2.68,275,7.15,W,18.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T01:34:00Z,22.22,71,0.9,295,4.47,WNW,16.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T02:34:00Z,23.33,78,0.9,169,6.26,S,19.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T03:34:00Z,22.22,82,0,172,4.92,S,18.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T04:34:00Z,20.56,84,0,284,0,WNW,17.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T05:34:00Z,20,69,1.79,81,6.26,E,14.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T06:34:00Z,19.44,71,0,79,2.23,E,14.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T07:34:00Z,19.44,75,0.45,16,4.92,NNE,14.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T08:34:00Z,19.44,72,0,307,4.47,NW,14.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T09:34:00Z,18.89,81,0,309,2.23,NW,15.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T10:34:00Z,18.89,83,0,1,0,N,15.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T11:34:00Z,18.33,86,0,332,0,NNW,15.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
3,POPH1,2012-08-12T12:34:00Z,18.33,83,0,114,0,ESE,15.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/17/2012,8/22/2012,3000,22.06277,-159.6643,POPH1
